ReadUtc;ItemId;RawUtc;CorrectedUtc;DeltaSeconds;WasCorrected
2026-08-21T23:18:50.9680699Z;Random.Int2;2026-08-21T23:18:50.3460000Z;2026-08-21T23:18:50.3460000Z;0.0000000;0
2026-08-21T23:18:50.9680699Z;Random.UInt4;2026-08-21T23:18:50.3460000Z;2026-08-21T23:18:50.3460000Z;0.0000000;0
2026-08-21T23:18:50.9680699Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:50.9680699Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:50.9680699Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:50.9680699Z;Saw-toothed Waves.Real8;2026-08-21T23:18:50.3460000Z;2026-08-21T23:18:50.3460000Z;0.0000000;0
2026-08-21T23:18:50.9680699Z;Triangle Waves.Real8;2026-08-21T23:18:50.3620000Z;2026-08-21T23:18:50.3620000Z;0.0000000;0
2026-08-21T23:18:51.9777643Z;Random.Real8;2026-08-21T23:18:51.3710000Z;2026-08-21T23:18:51.3710000Z;0.0000000;0
2026-08-21T23:18:51.9777643Z;Random.Real4;2026-08-21T23:18:51.3710000Z;2026-08-21T23:18:51.3710000Z;0.0000000;0
2026-08-21T23:18:51.9777643Z;Random.Int4;2026-08-21T23:18:51.3710000Z;2026-08-21T23:18:51.3710000Z;0.0000000;0
2026-08-21T23:18:51.9777643Z;Random.Int2;2026-08-21T23:18:51.3710000Z;2026-08-21T23:18:51.3710000Z;0.0000000;0
2026-08-21T23:18:51.9777643Z;Random.UInt4;2026-08-21T23:18:51.3710000Z;2026-08-21T23:18:51.3710000Z;0.0000000;0
2026-08-21T23:18:51.9777643Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:51.9777643Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:51.9777643Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:51.9777643Z;Saw-toothed Waves.Real8;2026-08-21T23:18:51.3710000Z;2026-08-21T23:18:51.3710000Z;0.0000000;0
2026-08-21T23:18:51.9777643Z;Triangle Waves.Real8;2026-08-21T23:18:51.3860000Z;2026-08-21T23:18:51.3860000Z;0.0000000;0
2026-08-21T23:18:52.9879152Z;Random.Real8;2026-08-21T23:18:52.3810000Z;2026-08-21T23:18:52.3810000Z;0.0000000;0
2026-08-21T23:18:52.9879152Z;Random.Real4;2026-08-21T23:18:52.3810000Z;2026-08-21T23:18:52.3810000Z;0.0000000;0
2026-08-21T23:18:52.9879152Z;Random.Int4;2026-08-21T23:18:52.3810000Z;2026-08-21T23:18:52.3810000Z;0.0000000;0
2026-08-21T23:18:52.9879152Z;Random.Int2;2026-08-21T23:18:52.3810000Z;2026-08-21T23:18:52.3810000Z;0.0000000;0
2026-08-21T23:18:52.9879152Z;Random.UInt4;2026-08-21T23:18:52.3810000Z;2026-08-21T23:18:52.3810000Z;0.0000000;0
2026-08-21T23:18:52.9879152Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:52.9879152Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:52.9879152Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:52.9879152Z;Saw-toothed Waves.Real8;2026-08-21T23:18:52.3820000Z;2026-08-21T23:18:52.3820000Z;0.0000000;0
2026-08-21T23:18:52.9879152Z;Triangle Waves.Real8;2026-08-21T23:18:52.3970000Z;2026-08-21T23:18:52.3970000Z;0.0000000;0
2026-08-21T23:18:54.0045441Z;Random.Real8;2026-08-21T23:18:53.3930000Z;2026-08-21T23:18:53.3930000Z;0.0000000;0
2026-08-21T23:18:54.0045441Z;Random.Real4;2026-08-21T23:18:53.3930000Z;2026-08-21T23:18:53.3930000Z;0.0000000;0
2026-08-21T23:18:54.0045441Z;Random.Int4;2026-08-21T23:18:53.3930000Z;2026-08-21T23:18:53.3930000Z;0.0000000;0
2026-08-21T23:18:54.0045441Z;Random.Int2;2026-08-21T23:18:53.3930000Z;2026-08-21T23:18:53.3930000Z;0.0000000;0
2026-08-21T23:18:54.0045441Z;Random.UInt4;2026-08-21T23:18:53.3930000Z;2026-08-21T23:18:53.3930000Z;0.0000000;0
2026-08-21T23:18:54.0045441Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:54.0045441Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:54.0045441Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:54.0045441Z;Saw-toothed Waves.Real8;2026-08-21T23:18:53.3940000Z;2026-08-21T23:18:53.3940000Z;0.0000000;0
2026-08-21T23:18:54.0045441Z;Triangle Waves.Real8;2026-08-21T23:18:53.4090000Z;2026-08-21T23:18:53.4090000Z;0.0000000;0
2026-08-21T23:18:55.0143148Z;Random.Real8;2026-08-21T23:18:54.4070000Z;2026-08-21T23:18:54.4070000Z;0.0000000;0
2026-08-21T23:18:55.0143148Z;Random.Real4;2026-08-21T23:18:54.4070000Z;2026-08-21T23:18:54.4070000Z;0.0000000;0
2026-08-21T23:18:55.0143148Z;Random.Int4;2026-08-21T23:18:54.4070000Z;2026-08-21T23:18:54.4070000Z;0.0000000;0
2026-08-21T23:18:55.0143148Z;Random.Int2;2026-08-21T23:18:54.4070000Z;2026-08-21T23:18:54.4070000Z;0.0000000;0
2026-08-21T23:18:55.0143148Z;Random.UInt4;2026-08-21T23:18:54.4070000Z;2026-08-21T23:18:54.4070000Z;0.0000000;0
2026-08-21T23:18:55.0143148Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:55.0143148Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:55.0143148Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:55.0143148Z;Saw-toothed Waves.Real8;2026-08-21T23:18:54.4070000Z;2026-08-21T23:18:54.4070000Z;0.0000000;0
2026-08-21T23:18:55.0143148Z;Triangle Waves.Real8;2026-08-21T23:18:54.4230000Z;2026-08-21T23:18:54.4230000Z;0.0000000;0
2026-08-21T23:18:56.0226818Z;Random.Real8;2026-08-21T23:18:55.4330000Z;2026-08-21T23:18:55.4330000Z;0.0000000;0
2026-08-21T23:18:56.0226818Z;Random.Real4;2026-08-21T23:18:55.4330000Z;2026-08-21T23:18:55.4330000Z;0.0000000;0
2026-08-21T23:18:56.0226818Z;Random.Int4;2026-08-21T23:18:55.4330000Z;2026-08-21T23:18:55.4330000Z;0.0000000;0
2026-08-21T23:18:56.0226818Z;Random.Int2;2026-08-21T23:18:55.4330000Z;2026-08-21T23:18:55.4330000Z;0.0000000;0
2026-08-21T23:18:56.0226818Z;Random.UInt4;2026-08-21T23:18:55.4330000Z;2026-08-21T23:18:55.4330000Z;0.0000000;0
2026-08-21T23:18:56.0226818Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:56.0226818Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:56.0226818Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:56.0226818Z;Saw-toothed Waves.Real8;2026-08-21T23:18:55.4330000Z;2026-08-21T23:18:55.4330000Z;0.0000000;0
2026-08-21T23:18:56.0226818Z;Triangle Waves.Real8;2026-08-21T23:18:55.4480000Z;2026-08-21T23:18:55.4480000Z;0.0000000;0
2026-08-21T23:18:57.0358457Z;Random.Real8;2026-08-21T23:18:56.4420000Z;2026-08-21T23:18:56.4420000Z;0.0000000;0
2026-08-21T23:18:57.0358457Z;Random.Real4;2026-08-21T23:18:56.4420000Z;2026-08-21T23:18:56.4420000Z;0.0000000;0
2026-08-21T23:18:57.0358457Z;Random.Int4;2026-08-21T23:18:56.4420000Z;2026-08-21T23:18:56.4420000Z;0.0000000;0
2026-08-21T23:18:57.0358457Z;Random.Int2;2026-08-21T23:18:56.4420000Z;2026-08-21T23:18:56.4420000Z;0.0000000;0
2026-08-21T23:18:57.0358457Z;Random.UInt4;2026-08-21T23:18:56.4420000Z;2026-08-21T23:18:56.4420000Z;0.0000000;0
2026-08-21T23:18:57.0358457Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:57.0358457Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:57.0358457Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:57.0358457Z;Saw-toothed Waves.Real8;2026-08-21T23:18:56.4420000Z;2026-08-21T23:18:56.4420000Z;0.0000000;0
2026-08-21T23:18:57.0358457Z;Triangle Waves.Real8;2026-08-21T23:18:56.4590000Z;2026-08-21T23:18:56.4590000Z;0.0000000;0
2026-08-21T23:18:58.0476790Z;Random.Real8;2026-08-21T23:18:57.4550000Z;2026-08-21T23:18:57.4550000Z;0.0000000;0
2026-08-21T23:18:58.0476790Z;Random.Real4;2026-08-21T23:18:57.4550000Z;2026-08-21T23:18:57.4550000Z;0.0000000;0
2026-08-21T23:18:58.0476790Z;Random.Int4;2026-08-21T23:18:57.4550000Z;2026-08-21T23:18:57.4550000Z;0.0000000;0
2026-08-21T23:18:58.0476790Z;Random.Int2;2026-08-21T23:18:57.4550000Z;2026-08-21T23:18:57.4550000Z;0.0000000;0
2026-08-21T23:18:58.0476790Z;Random.UInt4;2026-08-21T23:18:57.4550000Z;2026-08-21T23:18:57.4550000Z;0.0000000;0
2026-08-21T23:18:58.0476790Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:58.0476790Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:58.0476790Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:58.0476790Z;Saw-toothed Waves.Real8;2026-08-21T23:18:57.4550000Z;2026-08-21T23:18:57.4550000Z;0.0000000;0
2026-08-21T23:18:58.0476790Z;Triangle Waves.Real8;2026-08-21T23:18:57.4710000Z;2026-08-21T23:18:57.4710000Z;0.0000000;0
2026-08-21T23:18:59.0581528Z;Random.Real8;2026-08-21T23:18:58.4680000Z;2026-08-21T23:18:58.4680000Z;0.0000000;0
2026-08-21T23:18:59.0581528Z;Random.Real4;2026-08-21T23:18:58.4680000Z;2026-08-21T23:18:58.4680000Z;0.0000000;0
2026-08-21T23:18:59.0581528Z;Random.Int4;2026-08-21T23:18:58.4680000Z;2026-08-21T23:18:58.4680000Z;0.0000000;0
2026-08-21T23:18:59.0581528Z;Random.Int2;2026-08-21T23:18:58.4680000Z;2026-08-21T23:18:58.4680000Z;0.0000000;0
2026-08-21T23:18:59.0581528Z;Random.UInt4;2026-08-21T23:18:58.4680000Z;2026-08-21T23:18:58.4680000Z;0.0000000;0
2026-08-21T23:18:59.0581528Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:59.0581528Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:59.0581528Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:18:59.0581528Z;Saw-toothed Waves.Real8;2026-08-21T23:18:58.4680000Z;2026-08-21T23:18:58.4680000Z;0.0000000;0
2026-08-21T23:18:59.0581528Z;Triangle Waves.Real8;2026-08-21T23:18:58.4840000Z;2026-08-21T23:18:58.4840000Z;0.0000000;0
2026-08-21T23:19:00.0665928Z;Random.Real8;2026-08-21T23:18:59.4910000Z;2026-08-21T23:18:59.4910000Z;0.0000000;0
2026-08-21T23:19:00.0665928Z;Random.Real4;2026-08-21T23:18:59.4910000Z;2026-08-21T23:18:59.4910000Z;0.0000000;0
2026-08-21T23:19:00.0665928Z;Random.Int4;2026-08-21T23:18:59.4910000Z;2026-08-21T23:18:59.4910000Z;0.0000000;0
2026-08-21T23:19:00.0665928Z;Random.Int2;2026-08-21T23:18:59.4910000Z;2026-08-21T23:18:59.4910000Z;0.0000000;0
2026-08-21T23:19:00.0665928Z;Random.UInt4;2026-08-21T23:18:59.4910000Z;2026-08-21T23:18:59.4910000Z;0.0000000;0
2026-08-21T23:19:00.0665928Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:00.0665928Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:00.0665928Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:00.0665928Z;Saw-toothed Waves.Real8;2026-08-21T23:18:59.4910000Z;2026-08-21T23:18:59.4910000Z;0.0000000;0
2026-08-21T23:19:00.0665928Z;Triangle Waves.Real8;2026-08-21T23:18:59.5070000Z;2026-08-21T23:18:59.5070000Z;0.0000000;0
2026-08-21T23:19:01.0729875Z;Random.Real8;2026-08-21T23:19:00.5010000Z;2026-08-21T23:19:00.5010000Z;0.0000000;0
2026-08-21T23:19:01.0729875Z;Random.Real4;2026-08-21T23:19:00.5010000Z;2026-08-21T23:19:00.5010000Z;0.0000000;0
2026-08-21T23:19:01.0729875Z;Random.Int4;2026-08-21T23:19:00.5010000Z;2026-08-21T23:19:00.5010000Z;0.0000000;0
2026-08-21T23:19:01.0729875Z;Random.Int2;2026-08-21T23:19:00.5010000Z;2026-08-21T23:19:00.5010000Z;0.0000000;0
2026-08-21T23:19:01.0729875Z;Random.UInt4;2026-08-21T23:19:00.5010000Z;2026-08-21T23:19:00.5010000Z;0.0000000;0
2026-08-21T23:19:01.0729875Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:01.0729875Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:01.0729875Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:01.0729875Z;Saw-toothed Waves.Real8;2026-08-21T23:19:00.5010000Z;2026-08-21T23:19:00.5010000Z;0.0000000;0
2026-08-21T23:19:01.0729875Z;Triangle Waves.Real8;2026-08-21T23:19:00.5160000Z;2026-08-21T23:19:00.5160000Z;0.0000000;0
2026-08-21T23:19:02.0811044Z;Random.Real8;2026-08-21T23:19:01.5220000Z;2026-08-21T23:19:01.5220000Z;0.0000000;0
2026-08-21T23:19:02.0811044Z;Random.Real4;2026-08-21T23:19:01.5220000Z;2026-08-21T23:19:01.5220000Z;0.0000000;0
2026-08-21T23:19:02.0811044Z;Random.Int4;2026-08-21T23:19:01.5220000Z;2026-08-21T23:19:01.5220000Z;0.0000000;0
2026-08-21T23:19:02.0811044Z;Random.Int2;2026-08-21T23:19:01.5220000Z;2026-08-21T23:19:01.5220000Z;0.0000000;0
2026-08-21T23:19:02.0811044Z;Random.UInt4;2026-08-21T23:19:01.5220000Z;2026-08-21T23:19:01.5220000Z;0.0000000;0
2026-08-21T23:19:02.0811044Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:02.0811044Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:02.0811044Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:02.0811044Z;Saw-toothed Waves.Real8;2026-08-21T23:19:01.5220000Z;2026-08-21T23:19:01.5220000Z;0.0000000;0
2026-08-21T23:19:02.0811044Z;Triangle Waves.Real8;2026-08-21T23:19:01.5380000Z;2026-08-21T23:19:01.5380000Z;0.0000000;0
2026-08-21T23:19:03.0903222Z;Random.Real8;2026-08-21T23:19:02.5320000Z;2026-08-21T23:19:02.5320000Z;0.0000000;0
2026-08-21T23:19:03.0903222Z;Random.Real4;2026-08-21T23:19:02.5320000Z;2026-08-21T23:19:02.5320000Z;0.0000000;0
2026-08-21T23:19:03.0903222Z;Random.Int4;2026-08-21T23:19:02.5320000Z;2026-08-21T23:19:02.5320000Z;0.0000000;0
2026-08-21T23:19:03.0903222Z;Random.Int2;2026-08-21T23:19:02.5320000Z;2026-08-21T23:19:02.5320000Z;0.0000000;0
2026-08-21T23:19:03.0903222Z;Random.UInt4;2026-08-21T23:19:02.5320000Z;2026-08-21T23:19:02.5320000Z;0.0000000;0
2026-08-21T23:19:03.0903222Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:03.0903222Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:03.0903222Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:03.0903222Z;Saw-toothed Waves.Real8;2026-08-21T23:19:02.5320000Z;2026-08-21T23:19:02.5320000Z;0.0000000;0
2026-08-21T23:19:03.0903222Z;Triangle Waves.Real8;2026-08-21T23:19:02.5470000Z;2026-08-21T23:19:02.5470000Z;0.0000000;0
2026-08-21T23:19:04.0997462Z;Random.Real8;2026-08-21T23:19:03.5550000Z;2026-08-21T23:19:03.5550000Z;0.0000000;0
2026-08-21T23:19:04.0997462Z;Random.Real4;2026-08-21T23:19:03.5550000Z;2026-08-21T23:19:03.5550000Z;0.0000000;0
2026-08-21T23:19:04.0997462Z;Random.Int4;2026-08-21T23:19:03.5550000Z;2026-08-21T23:19:03.5550000Z;0.0000000;0
2026-08-21T23:19:04.0997462Z;Random.Int2;2026-08-21T23:19:03.5550000Z;2026-08-21T23:19:03.5550000Z;0.0000000;0
2026-08-21T23:19:04.0997462Z;Random.UInt4;2026-08-21T23:19:03.5550000Z;2026-08-21T23:19:03.5550000Z;0.0000000;0
2026-08-21T23:19:04.0997462Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:04.0997462Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:04.0997462Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:04.0997462Z;Saw-toothed Waves.Real8;2026-08-21T23:19:03.5550000Z;2026-08-21T23:19:03.5550000Z;0.0000000;0
2026-08-21T23:19:04.0997462Z;Triangle Waves.Real8;2026-08-21T23:19:03.5700000Z;2026-08-21T23:19:03.5700000Z;0.0000000;0
2026-08-21T23:19:05.1066365Z;Random.Real8;2026-08-21T23:19:04.5630000Z;2026-08-21T23:19:04.5630000Z;0.0000000;0
2026-08-21T23:19:05.1066365Z;Random.Real4;2026-08-21T23:19:04.5630000Z;2026-08-21T23:19:04.5630000Z;0.0000000;0
2026-08-21T23:19:05.1066365Z;Random.Int4;2026-08-21T23:19:04.5630000Z;2026-08-21T23:19:04.5630000Z;0.0000000;0
2026-08-21T23:19:05.1066365Z;Random.Int2;2026-08-21T23:19:04.5630000Z;2026-08-21T23:19:04.5630000Z;0.0000000;0
2026-08-21T23:19:05.1066365Z;Random.UInt4;2026-08-21T23:19:04.5630000Z;2026-08-21T23:19:04.5630000Z;0.0000000;0
2026-08-21T23:19:05.1066365Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:05.1066365Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:05.1066365Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:05.1066365Z;Saw-toothed Waves.Real8;2026-08-21T23:19:04.5630000Z;2026-08-21T23:19:04.5630000Z;0.0000000;0
2026-08-21T23:19:05.1066365Z;Triangle Waves.Real8;2026-08-21T23:19:04.5780000Z;2026-08-21T23:19:04.5780000Z;0.0000000;0
2026-08-21T23:19:06.1199076Z;Random.Real8;2026-08-21T23:19:05.5890000Z;2026-08-21T23:19:05.5890000Z;0.0000000;0
2026-08-21T23:19:06.1199076Z;Random.Real4;2026-08-21T23:19:05.5890000Z;2026-08-21T23:19:05.5890000Z;0.0000000;0
2026-08-21T23:19:06.1199076Z;Random.Int4;2026-08-21T23:19:05.5890000Z;2026-08-21T23:19:05.5890000Z;0.0000000;0
2026-08-21T23:19:06.1199076Z;Random.Int2;2026-08-21T23:19:05.5890000Z;2026-08-21T23:19:05.5890000Z;0.0000000;0
2026-08-21T23:19:06.1199076Z;Random.UInt4;2026-08-21T23:19:05.5890000Z;2026-08-21T23:19:05.5890000Z;0.0000000;0
2026-08-21T23:19:06.1199076Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:06.1199076Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:06.1199076Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:06.1199076Z;Saw-toothed Waves.Real8;2026-08-21T23:19:05.5890000Z;2026-08-21T23:19:05.5890000Z;0.0000000;0
2026-08-21T23:19:06.1199076Z;Triangle Waves.Real8;2026-08-21T23:19:05.6040000Z;2026-08-21T23:19:05.6040000Z;0.0000000;0
2026-08-21T23:19:07.1316657Z;Random.Real8;2026-08-21T23:19:06.6020000Z;2026-08-21T23:19:06.6020000Z;0.0000000;0
2026-08-21T23:19:07.1316657Z;Random.Real4;2026-08-21T23:19:06.6020000Z;2026-08-21T23:19:06.6020000Z;0.0000000;0
2026-08-21T23:19:07.1316657Z;Random.Int4;2026-08-21T23:19:06.6020000Z;2026-08-21T23:19:06.6020000Z;0.0000000;0
2026-08-21T23:19:07.1316657Z;Random.Int2;2026-08-21T23:19:06.6020000Z;2026-08-21T23:19:06.6020000Z;0.0000000;0
2026-08-21T23:19:07.1316657Z;Random.UInt4;2026-08-21T23:19:06.6020000Z;2026-08-21T23:19:06.6020000Z;0.0000000;0
2026-08-21T23:19:07.1316657Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:07.1316657Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:07.1316657Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:07.1316657Z;Saw-toothed Waves.Real8;2026-08-21T23:19:06.6020000Z;2026-08-21T23:19:06.6020000Z;0.0000000;0
2026-08-21T23:19:07.1316657Z;Triangle Waves.Real8;2026-08-21T23:19:06.6170000Z;2026-08-21T23:19:06.6170000Z;0.0000000;0
2026-08-21T23:19:08.1402402Z;Random.Real8;2026-08-21T23:19:07.6130000Z;2026-08-21T23:19:07.6130000Z;0.0000000;0
2026-08-21T23:19:08.1402402Z;Random.Real4;2026-08-21T23:19:07.6130000Z;2026-08-21T23:19:07.6130000Z;0.0000000;0
2026-08-21T23:19:08.1402402Z;Random.Int4;2026-08-21T23:19:07.6130000Z;2026-08-21T23:19:07.6130000Z;0.0000000;0
2026-08-21T23:19:08.1402402Z;Random.Int2;2026-08-21T23:19:07.6130000Z;2026-08-21T23:19:07.6130000Z;0.0000000;0
2026-08-21T23:19:08.1402402Z;Random.UInt4;2026-08-21T23:19:07.6130000Z;2026-08-21T23:19:07.6130000Z;0.0000000;0
2026-08-21T23:19:08.1402402Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:08.1402402Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:08.1402402Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:08.1402402Z;Saw-toothed Waves.Real8;2026-08-21T23:19:07.6130000Z;2026-08-21T23:19:07.6130000Z;0.0000000;0
2026-08-21T23:19:08.1402402Z;Triangle Waves.Real8;2026-08-21T23:19:07.6280000Z;2026-08-21T23:19:07.6280000Z;0.0000000;0
2026-08-21T23:19:09.1518228Z;Random.Real8;2026-08-21T23:19:08.6380000Z;2026-08-21T23:19:08.6380000Z;0.0000000;0
2026-08-21T23:19:09.1518228Z;Random.Real4;2026-08-21T23:19:08.6380000Z;2026-08-21T23:19:08.6380000Z;0.0000000;0
2026-08-21T23:19:09.1518228Z;Random.Int4;2026-08-21T23:19:08.6380000Z;2026-08-21T23:19:08.6380000Z;0.0000000;0
2026-08-21T23:19:09.1518228Z;Random.Int2;2026-08-21T23:19:08.6380000Z;2026-08-21T23:19:08.6380000Z;0.0000000;0
2026-08-21T23:19:09.1518228Z;Random.UInt4;2026-08-21T23:19:08.6380000Z;2026-08-21T23:19:08.6380000Z;0.0000000;0
2026-08-21T23:19:09.1518228Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:09.1518228Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:19:09.1518228Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
